Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
58000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
58002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
58100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
60000,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
60004,,,,,,,,60004,,,,,,,,,,,,,
Polling Place,185,885,,,,,,Polling Place,,,,1,,0.55%,,0,,0%,,,
Vote by Mail,270,885,,,,,,Vote by Mail,,,,1,,0.38%,,0,,0%,,,
Total,455,885,,,,,,Total,,,,2,,0.45%,,0,,0%,,,
60006,,,,,,,,60006,,,,,,,,,,,,,
Polling Place,0,3,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,3,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,3,,,,,,Total,,,,****,,****,,****,,****,,,
60010,,,,,,,,60010,,,,,,,,,,,,,
Polling Place,160,884,,,,,,Polling Place,,,,2,,1.31%,,0,,0%,,,
Vote by Mail,272,884,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,432,884,,,,,,Total,,,,2,,0.48%,,0,,0%,,,
60014,,,,,,,,60014,,,,,,,,,,,,,
Polling Place,96,573,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,343,573,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,439,573,,,,,,Total,,,,0,,0%,,0,,0%,,,
60016,,,,,,,,60016,,,,,,,,,,,,,
Polling Place,113,570,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,280,570,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,393,570,,,,,,Total,,,,0,,0%,,0,,0%,,,
60018,,,,,,,,60018,,,,,,,,,,,,,
Polling Place,91,547,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,185,547,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,276,547,,,,,,Total,,,,0,,0%,,0,,0%,,,
60020,,,,,,,,60020,,,,,,,,,,,,,
Polling Place,137,625,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,342,625,,,,,,Vote by Mail,,,,1,,0.29%,,0,,0%,,,
Total,479,625,,,,,,Total,,,,1,,0.21%,,0,,0%,,,
62000,,,,,,,,62000,,,,,,,,,,,,,
Polling Place,0,2,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,2,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,2,,,,,,Total,,,,****,,****,,****,,****,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
60004,,,,,,,,,,,,,,,,,,,,,
Polling Place,9,4.97%,0,,0%,0,0%,0,,0%,0,,0%,,1,,0.55%,,97,,53.59%
Vote by Mail,25,9.58%,0,,0%,1,0.38%,0,,0%,0,,0%,,8,,3.07%,,125,,47.89%
Total,34,7.69%,0,,0%,1,0.23%,0,,0%,0,,0%,,9,,2.04%,,222,,50.23%
60006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
60010,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,6.54%,0,,0%,1,0.65%,0,,0%,0,,0%,,0,,0%,,83,,54.25%
Vote by Mail,18,6.79%,0,,0%,3,1.13%,1,,0.38%,0,,0%,,5,,1.89%,,137,,51.7%
Total,28,6.7%,0,,0%,4,0.96%,1,,0.24%,0,,0%,,5,,1.2%,,220,,52.63%
60014,,,,,,,,,,,,,,,,,,,,,
Polling Place,5,5.38%,0,,0%,1,1.08%,0,,0%,1,,1.08%,,0,,0%,,29,,31.18%
Vote by Mail,38,11.31%,0,,0%,0,0%,0,,0%,0,,0%,,8,,2.38%,,93,,27.68%
Total,43,10.02%,0,,0%,1,0.23%,0,,0%,1,,0.23%,,8,,1.86%,,122,,28.44%
60016,,,,,,,,,,,,,,,,,,,,,
Polling Place,5,4.63%,0,,0%,2,1.85%,0,,0%,0,,0%,,0,,0%,,35,,32.41%
Vote by Mail,36,12.95%,1,,0.36%,2,0.72%,0,,0%,0,,0%,,8,,2.88%,,81,,29.14%
Total,41,10.62%,1,,0.26%,4,1.04%,0,,0%,0,,0%,,8,,2.07%,,116,,30.05%
60018,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,13.48%,1,,1.12%,0,0%,0,,0%,0,,0%,,0,,0%,,45,,50.56%
Vote by Mail,24,13.33%,0,,0%,0,0%,0,,0%,0,,0%,,4,,2.22%,,71,,39.44%
Total,36,13.38%,1,,0.37%,0,0%,0,,0%,0,,0%,,4,,1.49%,,116,,43.12%
60020,,,,,,,,,,,,,,,,,,,,,
Polling Place,19,13.97%,0,,0%,1,0.74%,1,,0.74%,0,,0%,,0,,0%,,62,,45.59%
Vote by Mail,47,13.74%,0,,0%,4,1.17%,0,,0%,0,,0%,,22,,6.43%,,77,,22.51%
Total,66,13.81%,0,,0%,5,1.05%,1,,0.21%,0,,0%,,22,,4.6%,,139,,29.08%
62000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
60004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.55%,0,0%,0,,0%,15,,8.29%,,0,,0%,,0,,0%
Vote by Mail,0,0%,5,,1.92%,0,0%,0,,0%,32,,12.26%,,1,,0.38%,,0,,0%
Total,0,0%,6,,1.36%,0,0%,0,,0%,47,,10.63%,,1,,0.23%,,0,,0%
60006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
60010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,11,,7.19%,,0,,0%,,0,,0%
Vote by Mail,0,0%,7,,2.64%,0,0%,0,,0%,31,,11.7%,,0,,0%,,0,,0%
Total,0,0%,7,,1.67%,0,0%,0,,0%,42,,10.05%,,0,,0%,,0,,0%
60014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,10,,10.75%,,0,,0%,,0,,0%
Vote by Mail,0,0%,13,,3.87%,0,0%,0,,0%,58,,17.26%,,0,,0%,,1,,0.3%
Total,0,0%,13,,3.03%,0,0%,0,,0%,68,,15.85%,,0,,0%,,1,,0.23%
60016,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,13,,12.04%,,0,,0%,,0,,0%
Vote by Mail,0,0%,16,,5.76%,0,0%,0,,0%,52,,18.71%,,0,,0%,,1,,0.36%
Total,0,0%,16,,4.15%,0,0%,0,,0%,65,,16.84%,,0,,0%,,1,,0.26%
60018,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,1.12%,0,0%,2,,2.25%,6,,6.74%,,0,,0%,,0,,0%
Vote by Mail,1,0.56%,6,,3.33%,0,0%,1,,0.56%,20,,11.11%,,0,,0%,,0,,0%
Total,1,0.37%,7,,2.6%,0,0%,3,,1.12%,26,,9.67%,,0,,0%,,0,,0%
60020,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,10,,7.35%,,0,,0%,,0,,0%
Vote by Mail,0,0%,24,,7.02%,0,0%,1,,0.29%,42,,12.28%,,0,,0%,,1,,0.29%
Total,0,0%,24,,5.02%,0,0%,1,,0.21%,52,,10.88%,,0,,0%,,1,,0.21%
62000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
60004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,56,,30.94%,1,0.55%,0,,0%,181,,0,,,0%,0,,,0%,
Vote by Mail,6,2.3%,51,,19.54%,6,2.3%,0,,0%,261,,0,,,0%,0,,,0%,
Total,6,1.36%,107,,24.21%,7,1.58%,0,,0%,442,,0,,,0%,0,,,0%,
60006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
60010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,46,,30.07%,0,0%,0,,0%,153,,0,,,0%,0,,,0%,
Vote by Mail,11,4.15%,48,,18.11%,4,1.51%,0,,0%,265,,0,,,0%,0,,,0%,
Total,11,2.63%,94,,22.49%,4,0.96%,0,,0%,418,,0,,,0%,0,,,0%,
60014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,47,,50.54%,0,0%,0,,0%,93,,0,,,0%,0,,,0%,
Vote by Mail,27,8.04%,98,,29.17%,0,0%,0,,0%,336,,0,,,0%,0,,,0%,
Total,27,6.29%,145,,33.8%,0,0%,0,,0%,429,,0,,,0%,0,,,0%,
60016,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.93%,50,,46.3%,1,0.93%,1,,0.93%,108,,0,,,0%,0,,,0%,
Vote by Mail,14,5.04%,66,,23.74%,1,0.36%,0,,0%,278,,0,,,0%,0,,,0%,
Total,15,3.89%,116,,30.05%,2,0.52%,1,,0.26%,386,,0,,,0%,0,,,0%,
60018,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,1.12%,20,,22.47%,1,1.12%,0,,0%,89,,0,,,0%,0,,,0%,
Vote by Mail,8,4.44%,45,,25%,0,0%,0,,0%,180,,0,,,0%,0,,,0%,
Total,9,3.35%,65,,24.16%,1,0.37%,0,,0%,269,,0,,,0%,0,,,0%,
60020,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,1.47%,40,,29.41%,1,0.74%,0,,0%,136,,0,,,0%,0,,,0%,
Vote by Mail,28,8.19%,91,,26.61%,4,1.17%,0,,0%,342,,0,,,0%,0,,,0%,
Total,30,6.28%,131,,27.41%,5,1.05%,0,,0%,478,,0,,,0%,0,,,0%,
62000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
60004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
60010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60014,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60016,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60018,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
60020,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
62000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
70000,,,,,,,,70000,,,,,,,,,,,,,
Polling Place,0,28,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,21,28,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,21,28,,,,,,Total,,,,0,,0%,,0,,0%,,,
70004,,,,,,,,70004,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
72000,,,,,,,,72000,,,,,,,,,,,,,
Polling Place,161,694,,,,,,Polling Place,,,,0,,0%,,0,,0%,,,
Vote by Mail,308,694,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,469,694,,,,,,Total,,,,0,,0%,,0,,0%,,,
72002,,,,,,,,72002,,,,,,,,,,,,,
Polling Place,146,572,,,,,,Polling Place,,,,1,,0.69%,,0,,0%,,,
Vote by Mail,242,572,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,388,572,,,,,,Total,,,,1,,0.26%,,0,,0%,,,
72004,,,,,,,,72004,,,,,,,,,,,,,
Polling Place,184,802,,,,,,Polling Place,,,,1,,0.57%,,0,,0%,,,
Vote by Mail,281,802,,,,,,Vote by Mail,,,,1,,0.36%,,0,,0%,,,
Total,465,802,,,,,,Total,,,,2,,0.44%,,0,,0%,,,
72006,,,,,,,,72006,,,,,,,,,,,,,
Polling Place,227,1009,,,,,,Polling Place,,,,2,,0.92%,,0,,0%,,,
Vote by Mail,320,1009,,,,,,Vote by Mail,,,,4,,1.27%,,0,,0%,,,
Total,547,1009,,,,,,Total,,,,6,,1.13%,,0,,0%,,,
72008,,,,,,,,72008,,,,,,,,,,,,,
Polling Place,150,621,,,,,,Polling Place,,,,2,,1.38%,,0,,0%,,,
Vote by Mail,141,621,,,,,,Vote by Mail,,,,0,,0%,,0,,0%,,,
Total,291,621,,,,,,Total,,,,2,,0.71%,,0,,0%,,,
72010,,,,,,,,72010,,,,,,,,,,,,,
Polling Place,0,0,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,0,0,,,,,,Vote by Mail,,,,0,,,,0,,,,,
Total,0,0,,,,,,Total,,,,0,,,,0,,,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
70000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,2,10%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,7,,35%
Total,2,10%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,7,,35%
70004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
72000,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,6.29%,0,,0%,0,0%,0,,0%,0,,0%,,0,,0%,,52,,32.7%
Vote by Mail,36,11.96%,0,,0%,0,0%,0,,0%,0,,0%,,8,,2.66%,,99,,32.89%
Total,46,10%,0,,0%,0,0%,0,,0%,0,,0%,,8,,1.74%,,151,,32.83%
72002,,,,,,,,,,,,,,,,,,,,,
Polling Place,8,5.52%,0,,0%,0,0%,0,,0%,0,,0%,,1,,0.69%,,67,,46.21%
Vote by Mail,39,16.39%,1,,0.42%,2,0.84%,0,,0%,0,,0%,,5,,2.1%,,78,,32.77%
Total,47,12.27%,1,,0.26%,2,0.52%,0,,0%,0,,0%,,6,,1.57%,,145,,37.86%
72004,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,6.82%,0,,0%,0,0%,0,,0%,1,,0.57%,,1,,0.57%,,93,,52.84%
Vote by Mail,17,6.2%,0,,0%,1,0.36%,1,,0.36%,0,,0%,,4,,1.46%,,112,,40.88%
Total,29,6.44%,0,,0%,1,0.22%,1,,0.22%,1,,0.22%,,5,,1.11%,,205,,45.56%
72006,,,,,,,,,,,,,,,,,,,,,
Polling Place,3,1.38%,0,,0%,0,0%,2,,0.92%,0,,0%,,1,,0.46%,,114,,52.29%
Vote by Mail,20,6.35%,0,,0%,2,0.63%,1,,0.32%,0,,0%,,3,,0.95%,,139,,44.13%
Total,23,4.32%,0,,0%,2,0.38%,3,,0.56%,0,,0%,,4,,0.75%,,253,,47.47%
72008,,,,,,,,,,,,,,,,,,,,,
Polling Place,10,6.9%,1,,0.69%,0,0%,1,,0.69%,0,,0%,,1,,0.69%,,70,,48.28%
Vote by Mail,4,2.9%,0,,0%,2,1.45%,0,,0%,0,,0%,,1,,0.72%,,86,,62.32%
Total,14,4.95%,1,,0.35%,2,0.71%,1,,0.35%,0,,0%,,2,,0.71%,,156,,55.12%
72010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
70000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,2,,10%,,0,,0%,,0,,0%
Total,0,0%,0,,0%,0,0%,0,,0%,2,,10%,,0,,0%,,0,,0%
70004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
72000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,3,,1.89%,0,0%,1,,0.63%,18,,11.32%,,0,,0%,,0,,0%
Vote by Mail,0,0%,11,,3.65%,0,0%,1,,0.33%,40,,13.29%,,0,,0%,,0,,0%
Total,0,0%,14,,3.04%,0,0%,2,,0.43%,58,,12.61%,,0,,0%,,0,,0%
72002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,1.38%,0,0%,0,,0%,10,,6.9%,,0,,0%,,0,,0%
Vote by Mail,1,0.42%,11,,4.62%,0,0%,0,,0%,31,,13.03%,,0,,0%,,0,,0%
Total,1,0.26%,13,,3.39%,0,0%,0,,0%,41,,10.7%,,0,,0%,,0,,0%
72004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,2,,1.14%,0,0%,1,,0.57%,12,,6.82%,,0,,0%,,0,,0%
Vote by Mail,1,0.36%,9,,3.28%,0,0%,0,,0%,43,,15.69%,,0,,0%,,0,,0%
Total,1,0.22%,11,,2.44%,0,0%,1,,0.22%,55,,12.22%,,0,,0%,,0,,0%
72006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,1,,0.46%,0,0%,3,,1.38%,17,,7.8%,,0,,0%,,0,,0%
Vote by Mail,0,0%,10,,3.17%,0,0%,2,,0.63%,34,,10.79%,,0,,0%,,0,,0%
Total,0,0%,11,,2.06%,0,0%,5,,0.94%,51,,9.57%,,0,,0%,,0,,0%
72008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,1,,0.69%,14,,9.66%,,0,,0%,,0,,0%
Vote by Mail,0,0%,3,,2.17%,0,0%,0,,0%,10,,7.25%,,0,,0%,,0,,0%
Total,0,0%,3,,1.06%,0,0%,1,,0.35%,24,,8.48%,,0,,0%,,0,,0%
72010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
70000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,0%,9,,45%,0,0%,0,,0%,20,,0,,,0%,0,,,0%,
Total,0,0%,9,,45%,0,0%,0,,0%,20,,0,,,0%,0,,,0%,
70004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
72000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,75,,47.17%,0,0%,0,,0%,159,,0,,,0%,0,,,0%,
Vote by Mail,21,6.98%,84,,27.91%,1,0.33%,0,,0%,301,,0,,,0%,0,,,0%,
Total,21,4.57%,159,,34.57%,1,0.22%,0,,0%,460,,0,,,0%,0,,,0%,
72002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,56,,38.62%,0,0%,0,,0%,145,,0,,,0%,0,,,0%,
Vote by Mail,12,5.04%,56,,23.53%,2,0.84%,0,,0%,238,,0,,,0%,0,,,0%,
Total,12,3.13%,112,,29.24%,2,0.52%,0,,0%,383,,0,,,0%,0,,,0%,
72004,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.57%,49,,27.84%,2,1.14%,1,,0.57%,176,,0,,,0%,0,,,0%,
Vote by Mail,7,2.55%,76,,27.74%,1,0.36%,1,,0.36%,274,,0,,,0%,0,,,0%,
Total,8,1.78%,125,,27.78%,3,0.67%,2,,0.44%,450,,0,,,0%,0,,,0%,
72006,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,0.92%,70,,32.11%,3,1.38%,0,,0%,218,,0,,,0%,0,,,0%,
Vote by Mail,13,4.13%,83,,26.35%,4,1.27%,0,,0%,315,,0,,,0%,0,,,0%,
Total,15,2.81%,153,,28.71%,7,1.31%,0,,0%,533,,0,,,0%,0,,,0%,
72008,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,1.38%,40,,27.59%,2,1.38%,1,,0.69%,145,,0,,,0%,0,,,0%,
Vote by Mail,4,2.9%,26,,18.84%,0,0%,2,,1.45%,138,,0,,,0%,0,,,0%,
Total,6,2.12%,66,,23.32%,2,0.71%,3,,1.06%,283,,0,,,0%,0,,,0%,
72010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
70000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
70004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
72000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Vote by Mail,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
Total,0,0%,0,,0%,0,0%,0,,0%,0,,0%,,0,,,,,,
