Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0074200,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,2,,33.33%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,3,,42.86%
0078000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0078006,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,6.25%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,20,,62.50%
Vote by Mail,4,7.55%,0,,0.00%,0,0.00%,1,,1.89%,0,,0.00%,,0,,0.00%,,26,,49.06%
Total,6,7.06%,0,,0.00%,0,0.00%,1,,1.18%,0,,0.00%,,0,,0.00%,,46,,54.12%
0078008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0079100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0081000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,23,,25.27%
Vote by Mail,13,6.13%,0,,0.00%,2,0.94%,0,,0.00%,0,,0.00%,,8,,3.77%,,24,,11.32%
Total,13,4.29%,0,,0.00%,2,0.66%,0,,0.00%,0,,0.00%,,8,,2.64%,,47,,15.51%
0081004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,2,5.88%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,13,,38.24%
Total,2,5.88%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,13,,38.24%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0074006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0074200,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,2,,33.33%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,2,,28.57%,,0,,0.00%,,0,,0.00%
0078000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0078006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,3.13%,0,0.00%,0,,0.00%,2,,6.25%,,1,,3.13%,,0,,0.00%
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,10,,18.87%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,1,,1.18%,0,0.00%,0,,0.00%,12,,14.12%,,1,,1.18%,,0,,0.00%
0078008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0079100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,0,,
0081000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,1.10%,0,0.00%,0,,0.00%,11,,12.09%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,3,,1.42%,0,0.00%,0,,0.00%,70,,33.02%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,4,,1.32%,0,0.00%,0,,0.00%,81,,26.73%,,0,,0.00%,,0,,0.00%
0081004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,9,,26.47%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,9,,26.47%,,0,,0.00%,,0,,0.00%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0074006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0074200,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Vote by Mail,0,0.00%,2,,33.33%,0,0.00%,0,,0.00%,6,,0,,,0.00%,0,,,0.00%,
Total,0,0.00%,2,,28.57%,0,0.00%,0,,0.00%,7,,0,,,0.00%,0,,,0.00%,
0078000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0078006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,6,,18.75%,0,0.00%,0,,0.00%,32,,0,,,0.00%,0,,,0.00%,
Vote by Mail,1,1.89%,10,,18.87%,0,0.00%,0,,0.00%,53,,0,,,0.00%,0,,,0.00%,
Total,1,1.18%,16,,18.82%,0,0.00%,0,,0.00%,85,,0,,,0.00%,0,,,0.00%,
0078008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0079100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Total,0,,0,,,0,,0,,,0,,0,,,,0,,,,
0081000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,56,,61.54%,0,0.00%,0,,0.00%,91,,0,,,0.00%,0,,,0.00%,
Vote by Mail,15,7.08%,74,,34.91%,3,1.42%,0,,0.00%,212,,0,,,0.00%,0,,,0.00%,
Total,15,4.95%,130,,42.90%,3,0.99%,0,,0.00%,303,,0,,,0.00%,0,,,0.00%,
0081004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,2,5.88%,8,,23.53%,0,0.00%,0,,0.00%,34,,0,,,0.00%,0,,,0.00%,
Total,2,5.88%,8,,23.53%,0,0.00%,0,,0.00%,34,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0074006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0074200,,,,,,,,,,,,,,,,,,,,,
Polling Place,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0078000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0078006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0078008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0079100,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,,0,,,0,,0,,,0,,,,0,,,,,,
Total,0,,0,,,0,,0,,,0,,,,0,,,,,,
0081000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0081004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0082000,,,,,,,,0082000,,,,,,,,,,,,,
Polling Place,168,580,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,306,580,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,474,580,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084000,,,,,,,,0084000,,,,,,,,,,,,,
Polling Place,0,4,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,2,4,,,,,,Vote by Mail,,,,****,,****,,****,,****,,,
Total,2,4,,,,,,Total,,,,****,,****,,****,,****,,,
0084002,,,,,,,,0084002,,,,,,,,,,,,,
Polling Place,105,396,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,144,396,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,249,396,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084003,,,,,,,,0084003,,,,,,,,,,,,,
Polling Place,109,368,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,113,368,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,222,368,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084004,,,,,,,,0084004,,,,,,,,,,,,,
Polling Place,50,221,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,78,221,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,128,221,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084006,,,,,,,,0084006,,,,,,,,,,,,,
Polling Place,176,665,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,229,665,,,,,,Vote by Mail,,,,1,,0.44%,,0,,0.00%,,,
Total,405,665,,,,,,Total,,,,1,,0.25%,,0,,0.00%,,,
0084008,,,,,,,,0084008,,,,,,,,,,,,,
Polling Place,64,246,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,89,246,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,153,246,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084010,,,,,,,,0084010,,,,,,,,,,,,,
Polling Place,146,470,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,239,470,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,385,470,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
Precinct,ELIZABETH WARREN (DEM),,MARIANNE WILLIAMSON (DEM),,,ANDREW YANG (DEM),,"ROQUE ""ROCKY"" DE LA FUENTE III (DEM)",,,JOHN K. DELANEY (DEM),,,,AMY KLOBUCHAR (DEM),,,,BERNIE SANDERS (DEM),,
0082000,,,,,,,,,,,,,,,,,,,,,
Polling Place,20,12.20%,1,,0.61%,1,0.61%,0,,0.00%,0,,0.00%,,0,,0.00%,,64,,39.02%
Vote by Mail,44,14.52%,0,,0.00%,1,0.33%,1,,0.33%,0,,0.00%,,13,,4.29%,,77,,25.41%
Total,64,13.70%,1,,0.21%,2,0.43%,1,,0.21%,0,,0.00%,,13,,2.78%,,141,,30.19%
0084000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0084002,,,,,,,,,,,,,,,,,,,,,
Polling Place,9,8.65%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,0.96%,,49,,47.12%
Vote by Mail,13,9.15%,0,,0.00%,1,0.70%,0,,0.00%,0,,0.00%,,2,,1.41%,,67,,47.18%
Total,22,8.94%,0,,0.00%,1,0.41%,0,,0.00%,0,,0.00%,,3,,1.22%,,116,,47.15%
0084003,,,,,,,,,,,,,,,,,,,,,
Polling Place,12,11.21%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,0.00%,,47,,43.93%
Vote by Mail,12,10.71%,0,,0.00%,1,0.89%,0,,0.00%,0,,0.00%,,3,,2.68%,,46,,41.07%
Total,24,10.96%,0,,0.00%,1,0.46%,0,,0.00%,0,,0.00%,,3,,1.37%,,93,,42.47%
0084004,,,,,,,,,,,,,,,,,,,,,
Polling Place,2,4.08%,0,,0.00%,1,2.04%,1,,2.04%,0,,0.00%,,0,,0.00%,,25,,51.02%
Vote by Mail,12,15.79%,0,,0.00%,2,2.63%,0,,0.00%,0,,0.00%,,0,,0.00%,,30,,39.47%
Total,14,11.20%,0,,0.00%,3,2.40%,1,,0.80%,0,,0.00%,,0,,0.00%,,55,,44.00%
0084006,,,,,,,,,,,,,,,,,,,,,
Polling Place,17,10.00%,1,,0.59%,0,0.00%,0,,0.00%,0,,0.00%,,1,,0.59%,,94,,55.29%
Vote by Mail,17,7.56%,1,,0.44%,0,0.00%,0,,0.00%,0,,0.00%,,2,,0.89%,,104,,46.22%
Total,34,8.61%,2,,0.51%,0,0.00%,0,,0.00%,0,,0.00%,,3,,0.76%,,198,,50.13%
0084008,,,,,,,,,,,,,,,,,,,,,
Polling Place,5,7.94%,0,,0.00%,1,1.59%,0,,0.00%,0,,0.00%,,0,,0.00%,,36,,57.14%
Vote by Mail,9,10.34%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,3,,3.45%,,34,,39.08%
Total,14,9.33%,0,,0.00%,1,0.67%,0,,0.00%,0,,0.00%,,3,,2.00%,,70,,46.67%
0084010,,,,,,,,,,,,,,,,,,,,,
Polling Place,13,9.15%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,1,,0.70%,,52,,36.62%
Vote by Mail,26,11.11%,0,,0.00%,3,1.28%,0,,0.00%,0,,0.00%,,14,,5.98%,,69,,29.49%
Total,39,10.37%,0,,0.00%,3,0.80%,0,,0.00%,0,,0.00%,,15,,3.99%,,121,,32.18%
Precinct,JOE SESTAK (DEM),,TOM STEYER (DEM),,,DEVAL PATRICK (DEM),,MICHAEL BENNET (DEM),,,MICHAEL R. BLOOMBERG (DEM),,,,MOSIE BOYD (DEM),,,,CORY BOOKER (DEM),,
0082000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,0.61%,0,0.00%,1,,0.61%,17,,10.37%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,8,,2.64%,0,0.00%,0,,0.00%,51,,16.83%,,2,,0.66%,,1,,0.33%
Total,0,0.00%,9,,1.93%,0,0.00%,1,,0.21%,68,,14.56%,,2,,0.43%,,1,,0.21%
0084000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,0,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,****,,****,,****
0084002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,1,,0.96%,0,0.00%,0,,0.00%,4,,3.85%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,3,,2.11%,0,0.00%,0,,0.00%,12,,8.45%,,0,,0.00%,,1,,0.70%
Total,0,0.00%,4,,1.63%,0,0.00%,0,,0.00%,16,,6.50%,,0,,0.00%,,1,,0.41%
0084003,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,7,,6.54%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,9,,8.04%,0,0.00%,0,,0.00%,8,,7.14%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,9,,4.11%,0,0.00%,0,,0.00%,15,,6.85%,,0,,0.00%,,0,,0.00%
0084004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,2,,4.08%,0,0.00%,0,,0.00%,2,,4.08%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,0,,0.00%,1,1.32%,1,,1.32%,7,,9.21%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,2,,1.60%,1,0.80%,1,,0.80%,9,,7.20%,,0,,0.00%,,0,,0.00%
0084006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,10,,5.88%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,10,,4.44%,0,0.00%,0,,0.00%,14,,6.22%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,10,,2.53%,0,0.00%,0,,0.00%,24,,6.08%,,0,,0.00%,,0,,0.00%
0084008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,3,,4.76%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,5,,5.75%,0,0.00%,0,,0.00%,10,,11.49%,,0,,0.00%,,0,,0.00%
Total,0,0.00%,5,,3.33%,0,0.00%,0,,0.00%,13,,8.67%,,0,,0.00%,,0,,0.00%
0084010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,2,,1.41%,0,0.00%,0,,0.00%,10,,7.04%,,0,,0.00%,,0,,0.00%
Vote by Mail,0,0.00%,5,,2.14%,0,0.00%,1,,0.43%,31,,13.25%,,1,,0.43%,,0,,0.00%
Total,0,0.00%,7,,1.86%,0,0.00%,1,,0.27%,41,,10.90%,,1,,0.27%,,0,,0.00%
Precinct,PETE BUTTIGIEG (DEM),,JOSEPH R. BIDEN (DEM),,,TULSI GABBARD (DEM),,MARK STEWART GREENSTEIN (DEM),,,Total Votes,,"NAKIA L. ANTHONY
Qualified Write In",,,,"DAPHNE DENISE BRADFORD
Qualified Write In",,,,
0082000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,58,,35.37%,1,0.61%,0,,0.00%,164,,0,,,0.00%,0,,,0.00%,
Vote by Mail,21,6.93%,81,,26.73%,3,0.99%,0,,0.00%,303,,0,,,0.00%,0,,,0.00%,
Total,21,4.50%,139,,29.76%,4,0.86%,0,,0.00%,467,,0,,,0.00%,0,,,0.00%,
0084000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,0,,,,0,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
Total,****,****,****,,****,****,****,****,,****,****,,****,,,****,****,,,****,
0084002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,39,,37.50%,1,0.96%,0,,0.00%,104,,0,,,0.00%,0,,,0.00%,
Vote by Mail,6,4.23%,36,,25.35%,1,0.70%,0,,0.00%,142,,0,,,0.00%,0,,,0.00%,
Total,6,2.44%,75,,30.49%,2,0.81%,0,,0.00%,246,,0,,,0.00%,0,,,0.00%,
0084003,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.93%,38,,35.51%,2,1.87%,0,,0.00%,107,,0,,,0.00%,0,,,0.00%,
Vote by Mail,8,7.14%,24,,21.43%,1,0.89%,0,,0.00%,112,,0,,,0.00%,0,,,0.00%,
Total,9,4.11%,62,,28.31%,3,1.37%,0,,0.00%,219,,0,,,0.00%,0,,,0.00%,
0084004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,15,,30.61%,1,2.04%,0,,0.00%,49,,0,,,0.00%,0,,,0.00%,
Vote by Mail,5,6.58%,15,,19.74%,3,3.95%,0,,0.00%,76,,0,,,0.00%,0,,,0.00%,
Total,5,4.00%,30,,24.00%,4,3.20%,0,,0.00%,125,,0,,,0.00%,0,,,0.00%,
0084006,,,,,,,,,,,,,,,,,,,,,
Polling Place,1,0.59%,45,,26.47%,1,0.59%,0,,0.00%,170,,0,,,0.00%,0,,,0.00%,
Vote by Mail,6,2.67%,65,,28.89%,5,2.22%,0,,0.00%,225,,0,,,0.00%,0,,,0.00%,
Total,7,1.77%,110,,27.85%,6,1.52%,0,,0.00%,395,,0,,,0.00%,0,,,0.00%,
0084008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,17,,26.98%,1,1.59%,0,,0.00%,63,,0,,,0.00%,0,,,0.00%,
Vote by Mail,3,3.45%,22,,25.29%,1,1.15%,0,,0.00%,87,,0,,,0.00%,0,,,0.00%,
Total,3,2.00%,39,,26.00%,2,1.33%,0,,0.00%,150,,0,,,0.00%,0,,,0.00%,
0084010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,63,,44.37%,1,0.70%,0,,0.00%,142,,0,,,0.00%,0,,,0.00%,
Vote by Mail,21,8.97%,61,,26.07%,2,0.85%,0,,0.00%,234,,0,,,0.00%,0,,,0.00%,
Total,21,5.59%,124,,32.98%,3,0.80%,0,,0.00%,376,,0,,,0.00%,0,,,0.00%,
Precinct,"WILLIE FELIX CARTER
Qualified Write In",,"MICHAEL DENAME
Qualified Write In",,,"JEFFREY H. DROBMAN
Qualified Write In",,"ROBERT JORDAN
Qualified Write In",,,"HEATHER MARIE STAGG
Qualified Write In",,,,Unresolved Write-In,,,,,,
0082000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084000,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,,0,,,0,,0,,,0,,,,0,,,,,,
Vote by Mail,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
Total,****,****,****,,****,****,****,****,,****,****,,****,,****,,,,,,
0084002,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084003,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084004,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084006,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084008,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
0084010,,,,,,,,,,,,,,,,,,,,,
Polling Place,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Vote by Mail,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Total,0,0.00%,0,,0.00%,0,0.00%,0,,0.00%,0,,0.00%,,0,,,,,,
Precinct,Times Cast,Registered Voters,,,,,,Precinct,,,,JULIÁN CASTRO (DEM),,,,MICHAEL A. ELLINGER (DEM),,,,,
0084012,,,,,,,,0084012,,,,,,,,,,,,,
Polling Place,88,319,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,125,319,,,,,,Vote by Mail,,,,1,,0.81%,,0,,0.00%,,,
Total,213,319,,,,,,Total,,,,1,,0.48%,,0,,0.00%,,,
0084013,,,,,,,,0084013,,,,,,,,,,,,,
Polling Place,86,317,,,,,,Polling Place,,,,0,,0.00%,,0,,0.00%,,,
Vote by Mail,113,317,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
Total,199,317,,,,,,Total,,,,0,,0.00%,,0,,0.00%,,,
0084014,,,,,,,,0084014,,,,,,,,,,,,,
Polling Place,0,47,,,,,,Polling Place,,,,0,,,,0,,,,,
Vote by Mail,26,47,,,,,,Vote by Mail,,,,0,,0.00%,,0,,0.00%,,,
